1800,8, 1 -1.0000000E+08,X,Y,Z,Cu,Mo,length_of_core,From,To 
1,E2S,1,4301,5192.9653,5179.4424,0.615,0.05,5,10,15
2,E2S,1,4301,5188.4253,5170.5322,0.513,0.101,15,15,30
3,E2S,1,4301,5181.6157,5157.1675,0.558,0.057,15,30,45
4,E2S,1,4301,5174.8057,5143.8022,0.658,0.089,15,45,60
5,E2S,1,4301,5167.9956,5130.437,0.57,0.037,15,60,75
6,E2S,1,4301,5161.186,5117.0723,0.523,0.037,15,75,90
7,E2S,1,4301,5154.376,5103.707,0.55,0.035,15,90,105
8,E2S,1,4301,5147.5664,5090.3418,0.592,0.034,15,105,120
9,E2S,1,4301,5140.7563,5076.9766,0.584,0.03,15,120,135
10,E2S,1,4301,5133.9463,5063.6118,0.611,0.055,15,135,150
11,E2S,1,4301,5127.1367,5050.2466,0.616,0.055,15,150,165
12,E2S,1,4301,5120.3267,5036.8813,0.557,0.029,15,165,180
13,E2S,1,4301,5113.5171,5023.5161,0.54,0.044,15,180,195
14,E2S,1,4301,5106.707,5010.1514,0.534,0.029,15,195,210
15,E2S,1,4301,5099.897,4996.7861,0.534,0.028,15,210,225
16,E2S,1,4301,5093.0874,4983.4209,0.546,0.027,15,225,240
17,E2S,1,4301,5086.2773,4970.0562,0.551,0.023,15,240,255
18,E2S,1,4301,5079.4678,4956.6909,0.533,0.026,15,255,270
19,E2S,1,4301,5072.6577,4943.3257,0.527,0.023,15,270,285
20,E2S,1,4301,5065.8481,4929.9604,0.55,0.027,15,285,300
21,E2S,1,4301,5059.0381,4916.5957,0.555,0.044,15,300,315
22,E2S,1,4301,5052.228,4903.2305,0.541,0.032,15,315,330
23,E2S,1,4301,5045.4185,4889.8652,0.552,0.04,15,330,345
24,E2S,1,4301,5038.6084,4876.5005,0.591,0.029,15,345,360
25,E2S,1,4301,5031.7988,4863.1353,0.577,0.027,15,360,375
26,E2S,1,4301,5024.9888,4849.77,0.572,0.023,15,375,390
27,E2S,1,4301,5018.1787,4836.4048,0.536,0.029,15,390,405
28,E2S,1,4301,5011.3691,4823.04,0.557,0.026,15,405,420
29,E2S,1,4301,5004.5591,4809.6748,0.567,0.023,15,420,435
30,E2S,1,4301,4997.7495,4796.3096,0.616,0.025,15,435,450
31,E2S,1,4301,4990.9395,4782.9443,0.587,0.023,15,450,465
32,E2S,1,4301,4984.1294,4769.5796,0.648,0.023,15,465,480
33,E2S,1,4301,4977.3198,4756.2144,0.675,0.028,15,480,495
34,E2S,1,4301,4970.5098,4742.8491,0.616,0.031,15,495,510
35,E2S,1,4301,4963.7002,4729.4844,0.541,0.026,15,510,525
36,E2S,1,4301,4956.8901,4716.1191,0.563,0.026,15,525,540
37,E2S,1,4301,4950.0806,4702.7539,0.607,0.03,15,540,555
38,E2S,1,4301,4943.2705,4689.3887,0.56,0.027,15,555,570
39,E2S,1,4301,4936.4604,4676.0239,0.59,0.027,15,570,585
40,E2S,1,4301,4929.6509,4662.6587,0.546,0.027,15,585,600
41,E4N,1,4301.5098,4410.7397,5135.6348,0.55,0.037,10,20,30
42,E4N,1,4301.5098,4416.4146,5124.4976,0.576,0.048,15,30,45
43,E4N,1,4301.5098,4423.2246,5111.1323,0.605,0.051,15,45,60
44,E4N,1,4301.5098,4430.0347,5097.7671,0.568,0.04,15,60,75
45,E4N,1,4301.5098,4436.8442,5084.4023,0.561,0.036,15,75,90
46,E4N,1,4301.5098,4443.6543,5071.0371,0.537,0.03,15,90,105
47,E4N,1,4301.5098,4450.4639,5057.6719,0.56,0.035,15,105,120
48,E4N,1,4301.5098,4457.2739,5044.3066,0.556,0.032,15,120,135
49,E4N,1,4301.5098,4464.084,5030.9419,0.549,0.033,15,135,150
50,E4N,1,4301.5098,4470.8936,5017.5767,0.595,0.032,15,150,165
51,E4N,1,4301.5098,4477.7036,5004.2114,0.583,0.054,15,165,180
52,E4N,1,4301.5098,4484.5132,4990.8462,0.596,0.039,15,180,195
53,E4N,1,4301.5098,4491.3232,4977.4814,0.597,0.051,15,195,210
54,E4N,1,4301.5098,4498.1333,4964.1162,0.58,0.03,15,210,225
55,E4N,1,4301.5098,4504.9429,4950.751,0.612,0.038,15,225,240
56,E4N,1,4301.5098,4511.7529,4937.3862,0.596,0.04,15,240,255
57,E4N,1,4301.5098,4518.5625,4924.021,0.573,0.029,15,255,270
58,E4N,1,4301.5098,4525.3726,4910.6558,0.55,0.027,15,270,285
59,E4N,1,4301.5098,4532.1821,4897.2905,0.548,0.027,15,285,300
60,E4N,1,4301.5098,4538.9922,4883.9258,0.54,0.028,15,300,315
61,E4N,1,4301.5098,4545.8022,4870.5605,0.543,0.029,15,315,330
62,E4N,1,4301.5098,4552.6118,4857.1953,0.546,0.034,15,330,345
63,E4N,1,4301.5098,4559.4219,4843.8306,0.538,0.031,15,345,360
64,E4N,1,4301.5098,4566.2314,4830.4653,0.569,0.033,15,360,375
65,E4N,1,4301.5098,4573.0415,4817.1001,0.578,0.034,15,375,390
66,E4N,1,4301.5098,4579.8516,4803.7349,0.55,0.034,15,390,405
67,E4N,1,4301.5098,4586.6611,4790.3701,0.536,0.03,15,405,420
68,E4N,1,4301.5098,4593.4712,4777.0049,0.576,0.027,15,420,435
69,E4N,1,4301.5098,4600.2808,4763.6396,0.556,0.034,15,435,450
70,E4N,1,4301.5098,4607.0908,4750.2744,0.557,0.04,15,450,465
71,E4N,1,4301.5098,4613.9009,4736.9097,0.553,0.03,15,465,480
72,E4N,1,4301.5098,4620.7104,4723.5444,0.552,0.034,15,480,495
73,E4N,1,4301.5098,4627.5205,4710.1792,0.583,0.044,15,495,510
74,E4N,1,4301.5098,4634.3301,4696.8145,0.577,0.04,15,510,525
75,E4N,1,4301.5098,4641.1401,4683.4492,0.562,0.037,15,525,540
76,E4N,1,4301.5098,4647.9497,4670.084,0.55,0.037,15,540,555
77,E4N,1,4301.5098,4654.7598,4656.7188,0.561,0.034,15,555,570
78,E4N,1,4301.5098,4661.5698,4643.354,0.573,0.049,15,570,585
79,E4N,1,4301.5098,4668.3794,4629.9888,0.583,0.038,15,585,600
80,F3S,1,3899.95,4787.7222,5244.083,0.59,0.04,6,24,30
81,F3S,1,3899.95,4782.9556,5234.7275,0.658,0.132,15,30,45
82,F3S,1,3899.95,4776.1455,5221.3623,0.682,0.112,15,45,60
83,F3S,1,3899.95,4769.3354,5207.9971,0.707,0.075,15,60,75
84,F3S,1,3899.95,4762.5259,5194.6323,0.685,0.053,15,75,90
85,F3S,1,3899.95,4755.7158,5181.2671,0.657,0.051,15,90,105
86,F3S,1,3899.95,4748.9062,5167.9019,0.631,0.052,15,105,120
87,F3S,1,3899.95,4742.0962,5154.5366,0.604,0.082,15,120,135
88,F3S,1,3899.95,4735.2861,5141.1719,0.604,0.048,15,135,150
89,F3S,1,3899.95,4728.4766,5127.8066,0.61,0.048,15,150,165
90,F3S,1,3899.95,4721.6665,5114.4414,0.668,0.069,15,165,180
91,F3S,1,3899.95,4714.8569,5101.0762,0.767,0.069,15,180,195
92,F3S,1,3899.95,4708.0469,5087.7114,0.789,0.082,15,195,210
93,F3S,1,3899.95,4701.2368,5074.3462,0.706,0.089,15,210,225
94,F3S,1,3899.95,4694.4272,5060.981,0.744,0.07,15,225,240
95,F3S,1,3899.95,4687.6172,5047.6162,0.608,0.052,15,240,255
96,F3S,1,3899.95,4680.8076,5034.251,0.637,0.047,15,255,270
97,F3S,1,3899.95,4673.9976,5020.8857,0.65,0.051,15,270,285
98,F3S,1,3899.95,4667.188,5007.5205,0.686,0.052,15,285,300
99,F3S,1,3899.95,4660.3779,4994.1558,0.589,0.039,15,300,315
100,F3S,1,3899.95,4653.5679,4980.7905,0.7,0.044,15,315,330
101,F3S,1,3899.95,4646.7583,4967.4253,0.657,0.067,15,330,345
102,F3S,1,3899.95,4639.9482,4954.0605,0.695,0.063,15,345,360
103,F3S,1,3899.95,4633.1387,4940.6953,0.625,0.046,15,360,375
104,F3S,1,3899.95,4626.3286,4927.3301,0.615,0.044,15,375,390
105,F3S,1,3899.95,4619.5186,4913.9648,0.695,0.11,15,390,405
106,F3S,1,3899.95,4612.709,4900.6001,0.72,0.107,15,405,420
107,F3S,1,3899.95,4605.8989,4887.2349,0.605,0.046,15,420,435
108,F3S,1,3899.95,4599.0894,4873.8696,0.59,0.057,15,435,450
109,F3S,1,3899.95,4592.2793,4860.5044,0.63,0.065,15,450,465
110,F3S,1,3899.95,4585.4692,4847.1396,0.585,0.035,15,465,480
111,F3S,1,3899.95,4578.6597,4833.7744,0.63,0.04,15,480,495
112,F3S,1,3899.95,4571.8496,4820.4092,0.585,0.042,15,495,510
113,F3S,1,3899.95,4565.04,4807.0444,0.795,0.039,15,510,525
114,F3S,1,3899.95,4558.23,4793.6792,0.59,0.039,15,525,540
115,F3S,1,3899.95,4551.4204,4780.314,0.625,0.042,15,540,555
116,F3S,1,3899.95,4544.6104,4766.9487,0.53,0.113,15,555,570
117,F3S,1,3899.95,4537.8003,4753.584,0.585,0.064,15,570,585
118,F3S,1,3899.95,4530.9907,4740.2188,0.575,0.062,15,585,600
119,F3S,1,3899.95,4524.1807,4726.8535,0.64,0.046,15,600,615
120,F3S,1,3899.95,4517.3711,4713.4888,0.575,0.035,15,615,630
121,F3S,1,3899.95,4510.561,4700.1235,0.685,0.045,15,630,645
122,F3S,1,3899.95,4506.021,4691.2134,0.55,0.04,5,645,650
123,F4S,1,3899.95,4382.9556,5217.9375,0.588,0.049,15,30,45
124,F4S,1,3899.95,4376.1455,5204.5723,0.641,0.065,15,45,60
125,F4S,1,3899.95,4369.3354,5191.207,0.656,0.069,15,60,75
126,F4S,1,3899.95,4362.5259,5177.8423,0.554,0.044,15,75,90
127,F4S,1,3899.95,4355.7158,5164.4771,0.643,0.074,15,90,105
128,F4S,1,3899.95,4348.9062,5151.1118,0.56,0.051,15,105,120
129,F4S,1,3899.95,4342.0962,5137.7466,0.585,0.053,15,120,135
130,F4S,1,3899.95,4335.2861,5124.3818,0.592,0.052,15,135,150
131,F4S,1,3899.95,4328.4766,5111.0166,0.587,0.056,15,150,165
132,F4S,1,3899.95,4321.6665,5097.6514,0.592,0.07,15,165,180
133,F4S,1,3899.95,4314.8569,5084.2861,0.58,0.059,15,180,195
134,F4S,1,3899.95,4308.0469,5070.9214,0.543,0.038,15,195,210
135,F4S,1,3899.95,4301.2368,5057.5562,0.547,0.044,15,210,225
136,F4S,1,3899.95,4294.4272,5044.1909,0.556,0.037,15,225,240
137,F4S,1,3899.95,4287.6172,5030.8262,0.554,0.038,15,240,255
138,F4S,1,3899.95,4280.8076,5017.4609,0.592,0.07,15,255,270
139,F4S,1,3899.95,4273.9976,5004.0957,0.57,0.034,15,270,285
140,F4S,1,3899.95,4267.188,4990.7305,0.593,0.042,15,285,300
141,F4S,1,3899.95,4260.3779,4977.3657,0.61,0.048,15,300,315
142,F4S,1,3899.95,4253.5679,4964.0005,0.629,0.051,15,315,330
143,F4S,1,3899.95,4246.7583,4950.6353,0.584,0.041,15,330,345
144,F4S,1,3899.95,4239.9482,4937.2705,0.58,0.036,15,345,360
145,F4S,1,3899.95,4233.1387,4923.9053,0.555,0.04,15,360,375
146,F4S,1,3899.95,4226.3286,4910.54,0.565,0.038,15,375,390
147,F4S,1,3899.95,4219.5186,4897.1748,0.595,0.084,15,390,405
148,F4S,1,3899.95,4212.709,4883.8101,0.601,0.045,15,405,420
149,F4S,1,3899.95,4205.8989,4870.4448,0.601,0.04,15,420,435
150,F4S,1,3899.95,4199.0894,4857.0796,0.582,0.04,15,435,450
151,F4S,1,3899.95,4192.2793,4843.7144,0.618,0.048,15,450,465
152,F4S,1,3899.95,4185.4692,4830.3496,0.6,0.047,15,465,480
153,F4S,1,3899.95,4178.6597,4816.9844,0.594,0.049,15,480,495
154,F4S,1,3899.95,4171.8496,4803.6191,0.807,0.043,15,495,510
155,F4S,1,3899.95,4165.04,4790.2544,0.792,0.079,15,510,525
156,F4S,1,3899.95,4158.23,4776.8892,0.581,0.071,15,525,540
157,F4S,1,3899.95,4151.4204,4763.5239,0.602,0.046,15,540,555
158,F4S,1,3899.95,4144.6104,4750.1587,0.582,0.047,15,555,570
159,F4S,1,3899.95,4137.8003,4736.7939,0.583,0.036,15,570,585
160,F4S,1,3899.95,4130.9907,4723.4287,0.555,0.035,15,585,600
161,F4S,1,3899.95,4124.1807,4710.0635,0.593,0.08,15,600,615
162,F4S,1,3899.95,4117.3711,4696.6987,0.565,0.046,15,615,630
163,F4S,1,3899.95,4110.561,4683.3335,0.555,0.041,15,630,645
164,F4S,1,3899.95,4106.021,4674.4233,0.631,0.04,5,645,650
165,G3S,1,3499.95,4789.5381,5344.9067,0.646,0.031,14,16,30
166,G3S,1,3499.95,4782.9556,5331.9873,0.592,0.045,15,30,45
167,G3S,1,3499.95,4776.1455,5318.6221,0.62,0.034,15,45,60
168,G3S,1,3499.95,4769.3354,5305.2568,0.614,0.052,15,60,75
169,G3S,1,3499.95,4762.5259,5291.8921,0.591,0.046,15,75,90
170,G3S,1,3499.95,4755.7158,5278.5269,0.648,0.034,15,90,105
171,G3S,1,3499.95,4748.9062,5265.1616,0.615,0.053,15,105,120
172,G3S,1,3499.95,4742.0962,5251.7964,0.592,0.034,15,120,135
173,G3S,1,3499.95,4735.2861,5238.4316,0.655,0.125,15,135,150
174,G3S,1,3499.95,4728.4766,5225.0664,0.623,0.049,15,150,165
175,G3S,1,3499.95,4721.6665,5211.7012,0.652,0.073,15,165,180
176,G3S,1,3499.95,4714.8569,5198.3359,0.633,0.053,15,180,195
177,G3S,1,3499.95,4708.0469,5184.9712,0.712,0.07,15,195,210
178,G3S,1,3499.95,4701.2368,5171.606,0.663,0.07,15,210,225
179,G3S,1,3499.95,4694.4272,5158.2407,0.638,0.062,15,225,240
180,G3S,1,3499.95,4687.6172,5144.876,0.616,0.095,15,240,255
181,G3S,1,3499.95,4680.8076,5131.5107,0.708,0.059,15,255,270
182,G3S,1,3499.95,4673.9976,5118.1455,0.66,0.064,15,270,285
183,G3S,1,3499.95,4667.188,5104.7803,0.676,0.052,15,285,300
184,G3S,1,3499.95,4660.3779,5091.4155,0.756,0.086,15,300,315
185,G3S,1,3499.95,4653.5679,5078.0503,0.696,0.089,15,315,330
186,G3S,1,3499.95,4646.7583,5064.6851,0.637,0.041,15,330,345
187,G3S,1,3499.95,4639.9482,5051.3203,0.626,0.041,15,345,360
188,G3S,1,3499.95,4633.1387,5037.9551,0.655,0.063,15,360,375
189,G3S,1,3499.95,4626.3286,5024.5898,0.667,0.047,15,375,390
190,G3S,1,3499.95,4619.5186,5011.2246,0.58,0.068,15,390,405
191,G3S,1,3499.95,4612.709,4997.8599,0.659,0.095,15,405,420
192,G3S,1,3499.95,4605.8989,4984.4946,0.647,0.049,15,420,435
193,G3S,1,3499.95,4599.0894,4971.1294,0.706,0.101,15,435,450
194,G3S,1,3499.95,4592.2793,4957.7642,0.71,0.061,15,450,465
195,G3S,1,3499.95,4585.4692,4944.3994,0.615,0.039,15,465,480
196,G3S,1,3499.95,4578.6597,4931.0342,0.609,0.043,15,480,495
197,G3S,1,3499.95,4571.8496,4917.6689,0.654,0.039,15,495,510
198,G3S,1,3499.95,4565.04,4904.3042,0.642,0.042,15,510,525
199,G3S,1,3499.95,4558.23,4890.939,0.646,0.034,15,525,540
200,G3S,1,3499.95,4551.4204,4877.5737,0.7,0.042,15,540,555
201,G3S,1,3499.95,4544.6104,4864.2085,0.66,0.064,15,555,570
202,G3S,1,3499.95,4537.8003,4850.8438,0.655,0.069,15,570,585
203,G3S,1,3499.95,4530.9907,4837.4785,0.799,0.125,15,585,600
204,G3S,1,3499.95,4524.1807,4824.1133,0.711,0.063,15,600,615
205,G3S,1,3499.95,4517.3711,4810.7485,0.698,0.05,15,615,630
206,G3S,1,3499.95,4510.561,4797.3833,0.761,0.038,15,630,645
207,G3S,1,3499.95,4503.751,4784.0181,0.667,0.052,15,645,660
208,G3S,1,3499.95,4496.9414,4770.6528,0.663,0.055,15,660,675
209,G3S,1,3499.95,4490.1313,4757.2881,0.588,0.048,15,675,690
210,G3S,1,3499.95,4483.3218,4743.9229,0.563,0.068,15,690,705
211,G3S,1,3499.95,4476.5117,4730.5576,0.531,0.054,15,705,720
212,G3S,1,3499.95,4469.7021,4717.1924,0.548,0.042,15,720,735
213,G3S,1,3499.95,4462.8921,4703.8276,0.589,0.035,15,735,750
214,G3S,1,3499.95,4457.2173,4692.6899,0.58,0.03,10,750,760
215,G4N,1,3499.95,4417.6855,5269.6509,0.734,0.073,12,33,45
216,G4N,1,3499.95,4423.8145,5257.6221,0.619,0.044,15,45,60
217,G4N,1,3499.95,4430.6245,5244.2568,0.678,0.065,15,60,75
218,G4N,1,3499.95,4437.4341,5230.8921,0.637,0.073,15,75,90
219,G4N,1,3499.95,4444.2441,5217.5269,0.694,0.06,15,90,105
220,G4N,1,3499.95,4451.0537,5204.1616,0.699,0.061,15,105,120
221,G4N,1,3499.95,4457.8638,5190.7964,0.737,0.065,15,120,135
222,G4N,1,3499.95,4464.6738,5177.4316,0.725,0.088,15,135,150
223,G4N,1,3499.95,4471.4834,5164.0664,0.748,0.099,15,150,165
224,G4N,1,3499.95,4478.2935,5150.7012,0.707,0.071,15,165,180
225,G4N,1,3499.95,4485.103,5137.3359,0.663,0.061,15,180,195
226,G4N,1,3499.95,4491.9131,5123.9712,0.629,0.069,15,195,210
227,G4N,1,3499.95,4498.7231,5110.606,0.69,0.076,15,210,225
228,G4N,1,3499.95,4505.5327,5097.2407,0.703,0.09,15,225,240
229,G4N,1,3499.95,4512.3428,5083.876,0.776,0.093,15,240,255
230,G4N,1,3499.95,4519.1523,5070.5107,0.696,0.109,15,255,270
231,G4N,1,3499.95,4525.9624,5057.1455,0.723,0.107,15,270,285
232,G4N,1,3499.95,4532.772,5043.7803,0.671,0.067,15,285,300
233,G4N,1,3499.95,4539.582,5030.4155,0.665,0.061,15,300,315
234,G4N,1,3499.95,4546.3921,5017.0503,0.625,0.061,15,315,330
235,G4N,1,3499.95,4553.2017,5003.6851,0.67,0.064,15,330,345
236,G4N,1,3499.95,4560.0117,4990.3203,0.664,0.057,15,345,360
237,G4N,1,3499.95,4566.8213,4976.9551,0.657,0.087,15,360,375
238,G4N,1,3499.95,4573.6313,4963.5898,0.642,0.056,15,375,390
239,G4N,1,3499.95,4580.4414,4950.2246,0.617,0.039,15,390,405
240,G4N,1,3499.95,4587.251,4936.8599,0.629,0.06,15,405,420
241,G4N,1,3499.95,4594.061,4923.4946,0.64,0.045,15,420,435
242,G4N,1,3499.95,4600.8706,4910.1294,0.628,0.051,15,435,450
243,G4N,1,3499.95,4607.6807,4896.7642,0.637,0.062,15,450,465
244,G4N,1,3499.95,4614.4907,4883.3994,0.681,0.055,15,465,480
245,G4N,1,3499.95,4621.3003,4870.0342,0.704,0.078,15,480,495
246,G4N,1,3499.95,4628.1104,4856.6689,0.683,0.083,15,495,510
247,G4N,1,3499.95,4634.9199,4843.3042,0.696,0.071,15,510,525
248,G4N,1,3499.95,4641.73,4829.939,0.649,0.079,15,525,540
249,G4N,1,3499.95,4648.5396,4816.5737,0.625,0.048,15,540,555
250,G4N,1,3499.95,4655.3496,4803.2085,0.599,0.04,15,555,570
251,G4N,1,3499.95,4662.1597,4789.8438,0.581,0.038,15,570,585
252,G4N,1,3499.95,4668.9692,4776.4785,0.641,0.066,15,585,600
253,G4N,1,3499.95,4675.7793,4763.1133,0.602,0.042,15,600,615
254,G4N,1,3499.95,4682.5889,4749.7485,0.584,0.04,15,615,630
255,G4N,1,3499.95,4689.3989,4736.3833,0.575,0.026,15,630,645
256,G4N,1,3499.95,4696.209,4723.0181,0.552,0.03,15,645,660
257,G4N,1,3499.95,4703.0186,4709.6528,0.58,0.03,15,660,675
258,G4N,1,3499.95,4709.8286,4696.2881,0.559,0.03,15,675,690
259,G4N,1,3499.95,4716.6382,4682.9229,0.573,0.048,15,690,705
260,G4N,1,3499.95,4723.4482,4669.5576,0.574,0.032,15,705,720
261,G4N,1,3499.95,4730.2578,4656.1924,0.614,0.037,15,720,735
262,G4N,1,3499.95,4737.0679,4642.8276,0.586,0.036,15,735,750
263,G4S,1,3499.95,4429.4893,5247.4946,0.682,0.145,20,55,75
264,G4S,1,3499.95,4437.4341,5231.9023,0.61,0.232,15,75,90
265,G4S,1,3499.95,4444.2441,5218.5371,0.537,0.08,15,90,105
266,G4S,1,3499.95,4451.0537,5205.1719,0.539,0.039,15,105,120
267,G4S,1,3499.95,4457.8638,5191.8066,0.519,0.073,15,120,135
268,G4S,1,3499.95,4464.6738,5178.4419,0.573,0.064,15,135,150
269,G4S,1,3499.95,4471.4834,5165.0767,0.545,0.049,15,150,165
270,G4S,1,3499.95,4478.2935,5151.7114,0.58,0.06,15,165,180
271,G4S,1,3499.95,4485.103,5138.3462,0.569,0.044,15,180,195
272,G4S,1,3499.95,4491.9131,5124.9814,0.56,0.045,15,195,210
273,G4S,1,3499.95,4498.7231,5111.6162,0.57,0.066,15,210,225
274,G4S,1,3499.95,4505.5327,5098.251,0.578,0.054,15,225,240
275,G4S,1,3499.95,4512.3428,5084.8862,0.591,0.05,15,240,255
276,G4S,1,3499.95,4519.1523,5071.521,0.616,0.116,15,255,270
277,G4S,1,3499.95,4525.9624,5058.1558,0.608,0.034,15,270,285
278,G4S,1,3499.95,4532.772,5044.7905,0.595,0.064,15,285,300
279,G4S,1,3499.95,4539.582,5031.4258,0.545,0.045,15,300,315
280,G4S,1,3499.95,4546.3921,5018.0605,0.577,0.076,15,315,330
281,G4S,1,3499.95,4553.2017,5004.6953,0.554,0.045,15,330,345
282,G4S,1,3499.95,4560.0117,4991.3306,0.585,0.095,15,345,360
283,G4S,1,3499.95,4566.8213,4977.9653,0.595,0.048,15,360,375
284,G5N,1,3499.95,4012.6917,5232.5117,0.555,0.027,4,26,30
285,G5N,1,3499.95,4017.0046,5224.0474,0.575,0.039,15,30,45
286,G5N,1,3499.95,4023.8145,5210.6821,0.566,0.054,15,45,60
287,G5N,1,3499.95,4030.6243,5197.3169,0.567,0.051,15,60,75
288,G5N,1,3499.95,4037.4341,5183.9521,0.592,0.047,15,75,90
289,G5N,1,3499.95,4044.2441,5170.5869,0.587,0.04,15,90,105
290,G5N,1,3499.95,4051.054,5157.2217,0.593,0.043,15,105,120
291,G5N,1,3499.95,4057.8638,5143.8564,0.589,0.055,15,120,135
292,G5N,1,3499.95,4064.6736,5130.4917,0.572,0.051,15,135,150
293,G5N,1,3499.95,4071.4834,5117.1265,0.619,0.055,15,150,165
294,G5N,1,3499.95,4078.2935,5103.7612,0.65,0.078,15,165,180
295,G5N,1,3499.95,4085.1033,5090.396,0.598,0.065,15,180,195
296,G5N,1,3499.95,4091.9131,5077.0312,0.613,0.05,15,195,210
297,G5N,1,3499.95,4098.7231,5063.666,0.658,0.052,15,210,225
298,G5N,1,3499.95,4105.5327,5050.3008,0.743,0.059,15,225,240
299,G5N,1,3499.95,4112.3428,5036.936,0.679,0.068,15,240,255
300,G5N,1,3499.95,4119.1523,5023.5708,0.617,0.056,15,255,270
301,G5N,1,3499.95,4125.9624,5010.2056,0.607,0.051,15,270,285
302,G5N,1,3499.95,4132.772,4996.8403,0.594,0.053,15,285,300
303,G5N,1,3499.95,4139.582,4983.4756,0.638,0.078,15,300,315
304,G5N,1,3499.95,4146.3921,4970.1104,0.581,0.055,15,315,330
305,G5N,1,3499.95,4153.2017,4956.7451,0.615,0.06,15,330,345
306,G5N,1,3499.95,4160.0117,4943.3804,0.641,0.067,15,345,360
307,G5N,1,3499.95,4166.8213,4930.0151,0.628,0.063,15,360,375
308,G5N,1,3499.95,4173.6313,4916.6499,0.634,0.065,15,375,390
309,G5N,1,3499.95,4180.4414,4903.2847,0.619,0.081,15,390,405
310,G5N,1,3499.95,4187.251,4889.9199,0.628,0.099,15,405,420
311,G5N,1,3499.95,4194.061,4876.5547,0.643,0.048,15,420,435
312,G5N,1,3499.95,4200.8706,4863.1895,0.628,0.064,15,435,450
313,G5N,1,3499.95,4207.6807,4849.8242,0.628,0.052,15,450,465
314,G5N,1,3499.95,4214.4907,4836.4595,0.659,0.057,15,465,480
315,G5N,1,3499.95,4221.3003,4823.0942,0.662,0.05,15,480,495
316,G5N,1,3499.95,4228.1104,4809.729,0.613,0.04,15,495,510
317,G5N,1,3499.95,4234.9199,4796.3643,0.599,0.044,15,510,525
318,G5N,1,3499.95,4241.73,4782.999,0.627,0.051,15,525,540
319,G5N,1,3499.95,4248.5396,4769.6338,0.62,0.045,15,540,555
320,G5N,1,3499.95,4255.3496,4756.2686,0.617,0.049,15,555,570
321,G5N,1,3499.95,4262.1597,4742.9038,0.649,0.058,15,570,585
322,G5N,1,3499.95,4268.9692,4729.5386,0.665,0.063,15,585,600
323,G5N,1,3499.95,4275.7793,4716.1733,0.682,0.058,15,600,615
324,G5N,1,3499.95,4282.5889,4702.8086,0.656,0.055,15,615,630
325,G5N,1,3499.95,4289.3989,4689.4434,0.636,0.047,15,630,645
326,G9S,1,3500,2393.8711,5020.4014,0.52,0.022,3,12,15
327,G9S,1,3500,2389.7852,5012.3823,0.558,0.029,15,15,30
328,G9S,1,3500,2382.9753,4999.0176,0.547,0.024,15,30,45
329,G9S,1,3500,2376.1655,4985.6523,0.555,0.026,15,45,60
330,G9S,1,3500,2369.3557,4972.2871,0.552,0.029,15,60,75
331,G9S,1,3500,2362.5459,4958.9224,0.548,0.028,15,75,90
332,G9S,1,3500,2355.7358,4945.5571,0.55,0.072,15,90,105
333,G9S,1,3500,2348.926,4932.1919,0.54,0.026,15,105,120
334,G9S,1,3500,2342.1162,4918.8267,0.533,0.023,15,120,135
335,G9S,1,3500,2335.3064,4905.4619,0.537,0.023,15,135,150
336,G9S,1,3500,2328.4966,4892.0967,0.542,0.024,15,150,165
337,G9S,1,3500,2321.6865,4878.7314,0.533,0.045,15,165,180
338,G9S,1,3500,2314.8767,4865.3662,0.873,0.313,15,180,195
339,G9S,1,3500,2308.0669,4852.0015,0.763,0.404,15,195,210
340,G9S,1,3500,2301.2571,4838.6362,0.679,0.087,15,210,225
341,G9S,1,3500,2294.4473,4825.271,0.59,0.057,15,225,240
342,G9S,1,3500,2287.6375,4811.9062,0.585,0.054,15,240,255
343,G9S,1,3500,2280.8274,4798.541,0.566,0.045,15,255,270
344,G9S,1,3500,2274.0176,4785.1758,0.635,0.076,15,270,285
345,G9S,1,3500,2267.2078,4771.8105,0.551,0.048,15,285,300
346,G9S,1,3500,2260.3979,4758.4458,0.541,0.03,15,300,315
347,G9S,1,3500,2253.5881,4745.0806,0.567,0.041,15,315,330
348,G9S,1,3500,2246.7781,4731.7153,0.63,0.068,15,330,345
349,G9S,1,3500,2239.9683,4718.3506,0.573,0.036,15,345,360
350,G9S,1,3500,2233.1584,4704.9854,0.558,0.037,15,360,375
351,G9S,1,3500,2226.3486,4691.6201,0.599,0.038,15,375,390
352,G9S,1,3500,2219.5388,4678.2549,0.597,0.032,15,390,405
353,G9S,1,3500,2212.729,4664.8901,0.564,0.031,15,405,420
354,G9S,1,3500,2205.9189,4651.5249,0.578,0.027,15,420,435
355,G9S,1,3500,2199.1091,4638.1597,0.536,0.024,15,435,450
356,G9S,1,3500,2192.2993,4624.7944,0.541,0.024,15,450,465
357,G9S,1,3500,2185.4895,4611.4297,0.582,0.063,15,465,480
358,G9S,1,3500,2178.6797,4598.0645,0.551,0.029,15,480,495
359,G9S,1,3500,2171.8699,4584.6992,0.563,0.081,15,495,510
360,G9S,1,3500,2165.0598,4571.3345,0.544,0.031,15,510,525
361,G9S,1,3500,2158.25,4557.9692,0.552,0.029,15,525,540
362,G9S,1,3500,2151.4402,4544.604,0.565,0.026,15,540,555
